gid,year,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop
다사683356,2023,,,,,,,,,,,,,,,,,,
다사683355,2023,,,,,,,,,,,,,,,,,,
다사625364,2023,,,,,,,,,,,,,,,,,,
다사683354,2023,,,,,,,,,,,,,,,,,,
다사625324,2023,0.0,7.0,6.0,9.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
다사683415,2023,,,,,,,,,,,,,,,,,,
다사683416,2023,,,,,,,,,,,,,,,,,,
다사684343,2023,8.0,8.0,12.0,12.0,22.0,22.0,8.0,11.0,12.0,18.0,8.0,7.0,6.0,0.0,,0.0,,
다사625288,2023,,,,,,,,,,,,,,,,,,
다사684340,2023,,,,,,,,,,,,,,,,,,
다사684341,2023,0.0,9.0,20.0,18.0,14.0,16.0,7.0,12.0,8.0,12.0,0.0,7.0,0.0,0.0,,0.0,,
다사625287,2023,,,,,,,,,,,,,,,,,,
다사684342,2023,25.0,17.0,32.0,27.0,30.0,36.0,34.0,30.0,36.0,49.0,16.0,14.0,7.0,13.0,0.0,0.0,,
다사625286,2023,,,,,,,,,,,,,,,,,,
다사684344,2023,,,,,,,,,,,,,,,,,,
다사625282,2023,,,,,,,,,,,,,,,,,,
다사625285,2023,,,,,,,,,,,,,,,,,,
다사684345,2023,,,,,,,,,,,,,,,,,,
다사625284,2023,,,0.0,,,,,,0.0,0.0,,,,,,,,
다사684346,2023,0.0,20.0,0.0,,,,,0.0,,,,,,,,,,
다사684347,2023,31.0,23.0,9.0,16.0,31.0,17.0,48.0,42.0,11.0,12.0,11.0,11.0,0.0,0.0,,0.0,,
다사625283,2023,,,,,,,,,,,,,,,,,,
다사684339,2023,,,,,,,,,,,,,,,,,,
다사625289,2023,,,,,,,,,,,,,,,,,,
다사684338,2023,,,,,,,,,,,,,,,,,,
다사684337,2023,,,,,,,,,,,,,,,,,,
다사625290,2023,,,,,,,,,,,,,,,,,,
다사684336,2023,,,,,,,,,,,,,,,,,,
다사625291,2023,,,,,,,,,,,,,,,,,,
다사684335,2023,,,,,,,,,,,,,,,,,,
다사684334,2023,,,,,,,,,,,,,,,,,,
다사625292,2023,,,,,,,,,,,,,,,,,,
다사684333,2023,,,,,,,,,,,,,,,,,,
다사625293,2023,,,,,,,,,,,,,,,,,,
다사684332,2023,,,,,,,,,,,,,,,,,,
다사684331,2023,,,,,,,,,,,,,,,,,,
다사625294,2023,,,,,,,,,,,,,,,,,,
다사684330,2023,,,,,,,,,,,,,,,,,,
다사625295,2023,,,,,,,,,,,,,,,,,,
다사684348,2023,35.0,35.0,51.0,38.0,49.0,54.0,50.0,58.0,24.0,32.0,10.0,10.0,0.0,9.0,0.0,,,
다사684349,2023,6.0,8.0,24.0,24.0,11.0,6.0,8.0,9.0,6.0,8.0,0.0,0.0,,6.0,,0.0,,
다사625323,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
다사684364,2023,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,
다사624377,2023,,,,,,,,,,,,,,,,,,
다사684361,2023,,,,,,,,,,,,,,,,,,
다사684362,2023,,,,,,,,,,,,,,,,,,
다사624376,2023,,,,,,,,,,,,,,,,,,
다사684363,2023,,,,,,,,,,,,,,,,,,
다사624375,2023,,,,,,,,,,,,,,,,,,
다사684365,2023,9.0,14.0,18.0,12.0,13.0,19.0,29.0,19.0,11.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,,
다사684350,2023,,,,,,,,,,,,,,,,,,
다사624374,2023,,,,,,,,,,,,,,,,,,
다사684366,2023,13.0,15.0,9.0,0.0,8.0,10.0,18.0,12.0,10.0,11.0,0.0,6.0,0.0,0.0,,,,
다사624373,2023,,,,,,,,,,,,,,,,,,
다사684367,2023,,,,,,,,,,,,,,,,,,
다사684368,2023,,,,,,,,,,,,,,,,,,
다사624372,2023,,,,,,,,,,,,,,,,,,
다사684360,2023,,,,,,,,,,,,,,,,,,
다사624378,2023,,,,,,,,,,,,,,,,,,
다사684359,2023,,,,,,,,,,,,,,,,,,
다사684358,2023,,,,,,,,,,,,,,,,,,
다사624379,2023,,,,,,,,,,,,,,,,,,
다사684357,2023,,,,,,,,,,,,,,,,,,
다사624380,2023,,,,,,,,,,,,,,,,,,
다사684356,2023,,,,,,,,,,,,,,,,,,
다사684355,2023,,,,,,,,,,,,,,,,,,
다사624381,2023,,,,,,,,,,,,,,,,,,
다사684354,2023,,,,,,,,,,,,,,,,,,
다사625279,2023,,,,,,,,,,,,,,,,,,
다사684353,2023,,,,,,,,,,,,,,,,,,
다사684352,2023,,,,,,,,,,,,,,,,,,
다사625280,2023,,,,,,,,,,,,,,,,,,
다사684351,2023,6.0,10.0,27.0,23.0,11.0,12.0,0.0,7.0,11.0,17.0,7.0,0.0,0.0,0.0,,0.0,,
다사625281,2023,,,,,,,,,,,,,,,,,,
다사684329,2023,,,,,,,,,,,,,,,,,,
다사684328,2023,,,,,,,,,,,,,,,,,,
다사625296,2023,,,,,,,,,,,,,,,,,,
다사684302,2023,9.0,6.0,22.0,24.0,19.0,12.0,11.0,18.0,9.0,14.0,0.0,0.0,,0.0,,0.0,,
다사684298,2023,43.0,46.0,67.0,47.0,35.0,33.0,26.0,39.0,27.0,28.0,17.0,23.0,0.0,7.0,,0.0,,
다사684299,2023,10.0,7.0,16.0,11.0,6.0,13.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
다사625315,2023,,,,,,,,,,,,,,,,,,
다사684300,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
다사625314,2023,,,,,,,,,,,,,,,,,,
다사684301,2023,,,,,,,,,,,,,,,,,,
다사625313,2023,,,,,,,,,,,,,,,,,,
다사684327,2023,,,,,,,,,,,,,,,,,,
다사684303,2023,30.0,38.0,40.0,47.0,53.0,45.0,35.0,48.0,54.0,62.0,16.0,16.0,14.0,14.0,0.0,6.0,,
다사625312,2023,,,,,,,,,,,,,,,,,,
다사684304,2023,,,,,,,,,,,,,,,,,,
다사684305,2023,25.0,18.0,17.0,23.0,14.0,15.0,20.0,36.0,35.0,29.0,10.0,9.0,0.0,0.0,,0.0,,
다사625311,2023,,,,,,,,,,,,,,,,,,
다사684306,2023,7.0,8.0,0.0,7.0,6.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사625316,2023,,,,,,,,,,,,,,,,,,
다사684297,2023,11.0,15.0,23.0,16.0,12.0,11.0,10.0,12.0,7.0,11.0,,0.0,0.0,0.0,0.0,0.0,,
다사625317,2023,,,,,,,,,,,,,,,,,,
다사684296,2023,,,,,,,,,,,,,,,,,,
다사684295,2023,,,,,,,,,,,,,,,,,,
다사625318,2023,,,,,,,,,,,,,,,,,,
다사684294,2023,,,,,,,,,,,,,,,,,,
다사625319,2023,,,,,,,,,,,,,,,,,,
다사684293,2023,,,,,,,,,,,,,,,,,,
다사684292,2023,,,,,,,,,,,,,,,,,,
다사625320,2023,,,,,,,,,,,,,,,,,,
다사684291,2023,,,,,,,,,,,,,,,,,,
다사625321,2023,,,,,,,,,,,,,,,,,,
다사684290,2023,,,,,,,,,,,,,,,,,,
다사684289,2023,,,,,,,,,,,,,,,,,,
다사625322,2023,,,,,,,,,,,,,,,,,,
다사683417,2023,,,,,,,,,,,,,,,,,,
다사625310,2023,,,,,,,,,,,,,,,,,,
다사684307,2023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사684308,2023,,,,,,,,,,,,,,,,,,
다사684318,2023,,,,,,,,,,,,,,,,,,
다사625297,2023,,,,,,,,,,,,,,,,,,
다사684326,2023,,,,,,,,,,,,,,,,,,
다사684325,2023,,,,,,,,,,,,,,,,,,
다사625298,2023,,,,,,,,,,,,,,,,,,
다사684324,2023,,,,,,,,,,,,,,,,,,
다사625299,2023,,,,,,,,,,,,,,,,,,
다사684323,2023,,,,,,,,,,,,,,,,,,
다사684322,2023,,,,,,,,,,,,,,,,,,
다사625300,2023,,,,,,,,,,,,,,,,,,
다사684321,2023,,,,,,,,,,,,,,,,,,
다사625301,2023,,,,,,,,,,,,,,,,,,
다사684320,2023,,,,,,,,,,,,,,,,,,
다사684319,2023,,,,,,,,,,,,,,,,,,
다사625302,2023,,,,,,,,,,,,,,,,,,
다사625303,2023,,,,,,,,,,0.0,,,,,,,,
다사625309,2023,,,,,,,,,0.0,0.0,,,,,,,,
다사684317,2023,,,,,,,,,,,,,,,,,,
다사684316,2023,,,,,,,,,,,,,,,,,,
다사625304,2023,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,
다사684315,2023,,,,,,,,,,,,,,,,,,
다사625305,2023,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,
다사684314,2023,,,,,,,,,,,,,,,,,,
다사684313,2023,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,
다사625306,2023,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,
다사684312,2023,,,,,,,,,,,,,,,,,,
다사625307,2023,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,
다사684311,2023,,,,,,,,,,,,,,,,,,
다사684310,2023,,,,,,,,,,,,,,,,,,
다사625308,2023,,,,,,,,,,,,0.0,0.0,,,,,
다사684309,2023,,,,,,,,,,,,,,,,,,
다사625379,2023,,,,,,,,,,,,,,,,,,
다사683331,2023,,,,,,,,,,,,,,,,,,
다사682294,2023,,,,,,,,,,,,,,,,,,
다사626350,2023,,,,,,,,,,,,,,,,,,
다사682347,2023,,,,,,,,,,,,,,,,,,
다사626352,2023,,,,,,,,,,,,,,,,,,
다사682348,2023,13.0,9.0,21.0,21.0,22.0,26.0,15.0,15.0,26.0,30.0,10.0,12.0,0.0,6.0,,0.0,,
다사626351,2023,,,,,,,,,,,,,,,,,,
다사682349,2023,13.0,20.0,63.0,67.0,30.0,20.0,15.0,23.0,26.0,32.0,8.0,9.0,0.0,6.0,,0.0,,
다사682350,2023,8.0,7.0,29.0,17.0,11.0,14.0,12.0,14.0,0.0,11.0,0.0,0.0,,0.0,,0.0,,0.0
다사682351,2023,14.0,8.0,30.0,33.0,11.0,14.0,19.0,28.0,18.0,20.0,7.0,13.0,7.0,8.0,,,,
다사682356,2023,,,,,,,,,,,,,,,,,,
다사626349,2023,,,,,,,,,,,,,,,,,,
다사682352,2023,,,,,,,,,,,,,,,,,,
다사682353,2023,,,,,,,,,,,,,,,,,,
다사626348,2023,,,,,,,,,,,,,,,,,,
다사682354,2023,,,,,,,,,,,,,,,,,,
다사626347,2023,,,,,,,,,,,,,,,,,,
다사682346,2023,,,,,,,0.0,,0.0,,,,,,,,,
다사626353,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사682345,2023,23.0,23.0,32.0,33.0,30.0,26.0,28.0,36.0,22.0,35.0,14.0,7.0,,7.0,,0.0,,
다사626354,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
다사682344,2023,0.0,0.0,9.0,11.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,
다사682343,2023,21.0,22.0,13.0,13.0,36.0,25.0,63.0,43.0,75.0,71.0,51.0,75.0,26.0,63.0,0.0,16.0,0.0,
다사626355,2023,,,,,,,0.0,,,,,,,,,,,
다사682342,2023,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,
다사626356,2023,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사682341,2023,,,,,,,,,,,,,,,,,,
다사682340,2023,,,,,,,,,,,,,,,,,,
다사626357,2023,,,0.0,,,,,,0.0,0.0,,,,,,,,
다사682339,2023,,,,,,,,,,,,,,,,,,
다사626358,2023,,,,,,,,,,,,,,,,,,
다사682338,2023,,,,,,,,,,,,,,,,,,
다사682337,2023,,,,,,,,,,,,,,,,,,
다사626359,2023,,,,,,,,,,,,,,,,,,
다사682355,2023,,,,,,,,,,,,,,,,,,
다사626346,2023,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,
다사626360,2023,,,,,,,,,,,,,,,,,,
다사626336,2023,,,,,,,,,,,,,,,,,,
다사682368,2023,,,,,,,,,,,,,,,,,,
다사626338,2023,,,,,,,,,,,,,,,,,,
다사682369,2023,,,,,,,,,,,,,,,,,,
다사626337,2023,,,,,,,,,,,,,,,,,,
다사682370,2023,10.0,8.0,12.0,8.0,10.0,6.0,12.0,13.0,0.0,13.0,7.0,6.0,0.0,0.0,,0.0,,
다사682371,2023,40.0,35.0,47.0,31.0,40.0,40.0,57.0,53.0,53.0,43.0,28.0,34.0,8.0,14.0,,0.0,,
다사682372,2023,46.0,34.0,28.0,22.0,23.0,23.0,56.0,47.0,35.0,39.0,27.0,24.0,12.0,19.0,0.0,0.0,,
다사682357,2023,,,,,,,,,,,,,,,,,,
다사626335,2023,,,,,,,,,,,,,,,,,,
다사682373,2023,25.0,28.0,36.0,25.0,28.0,34.0,47.0,40.0,44.0,57.0,25.0,24.0,7.0,10.0,,0.0,,
다사682374,2023,30.0,32.0,51.0,36.0,49.0,47.0,49.0,27.0,28.0,21.0,12.0,15.0,0.0,6.0,,0.0,,
다사626334,2023,,,,,,,,,,,,,,,,,,
다사682375,2023,51.0,41.0,66.0,48.0,56.0,51.0,67.0,47.0,34.0,25.0,16.0,15.0,6.0,12.0,,0.0,,
다사626333,2023,,,,,,,,,,,,,,,,,,
다사682367,2023,26.0,27.0,22.0,20.0,22.0,36.0,35.0,33.0,34.0,41.0,16.0,12.0,6.0,8.0,,0.0,,
다사626339,2023,,,,,,,,,,,,,,,,,,
다사682366,2023,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,
다사626340,2023,,,,,,,,,,,,,,,,,,
다사682365,2023,,,,,,,,,,,,,,,,,,
다사682364,2023,,,,,,,,,,,,,,,,,,
다사626341,2023,,,,,,,,,,,,,,,,,,
다사682363,2023,,,,,,,,,,,,,,,,,,
다사626342,2023,,,,,,,,,,,,,,,,,,
다사682362,2023,,,,,,,,,,,,,,,,,,
다사682361,2023,,,,,,,,,,,,,,,,,,
다사626343,2023,,,,,,,,,,,,,,,,,,
다사682360,2023,,,,,,,,,,,,,,,,,,
다사626344,2023,,,,,,,,,,,,,,,,,,
다사682359,2023,,,,,,,,,,,,,,,,,,
다사682358,2023,,,,,,,,,,,,,,,,,,
다사626345,2023,,,,,,,,,,,,,,,,,,
다사682336,2023,,,,,,,,,,,,,,,,,,
다사682335,2023,,,,,,,,,,,,,,,,,,
다사625380,2023,,,,,,,,,,,,,,,,,,
다사626378,2023,,,,,,,,,,,,,,,,,,
다사682305,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,0.0,,,,,
다사626380,2023,,,,,,,,,,,,,,,,,,
다사682306,2023,17.0,26.0,27.0,15.0,18.0,27.0,14.0,30.0,25.0,23.0,7.0,8.0,0.0,0.0,,0.0,,
다사626379,2023,,,,,,,,,,,,,,,,,,
다사682307,2023,10.0,15.0,20.0,10.0,10.0,8.0,0.0,9.0,10.0,9.0,0.0,0.0,,0.0,0.0,0.0,,
다사682308,2023,35.0,28.0,36.0,23.0,21.0,16.0,26.0,30.0,13.0,16.0,11.0,10.0,0.0,0.0,,,,
다사682309,2023,49.0,32.0,43.0,29.0,26.0,22.0,28.0,30.0,16.0,16.0,8.0,9.0,0.0,13.0,0.0,0.0,,
다사682314,2023,,,,,,,,,,,,,,,,,,
다사626377,2023,,,,,,,,,,,,,,,,,,
다사682310,2023,0.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
다사682311,2023,,,,,,,,,,,,,,,,,,
다사626376,2023,,,,,,,,,,,,,,,,,,
다사682312,2023,,,,,,,,,,,,,,,,,,
다사626375,2023,,,,,,,,,,,,,,,,,,
다사682304,2023,8.0,0.0,14.0,23.0,24.0,17.0,9.0,19.0,9.0,9.0,0.0,7.0,0.0,11.0,,0.0,,
다사626381,2023,,,,,,,,,,,,,,,,,,
다사682303,2023,31.0,27.0,23.0,35.0,34.0,34.0,34.0,34.0,43.0,43.0,17.0,25.0,14.0,16.0,0.0,0.0,,
다사627279,2023,,,,,,,,,,,,,,,,,,
다사682302,2023,14.0,19.0,10.0,19.0,11.0,20.0,25.0,23.0,19.0,29.0,22.0,27.0,11.0,13.0,0.0,0.0,,0.0
다사682301,2023,25.0,26.0,32.0,17.0,16.0,19.0,34.0,39.0,47.0,47.0,22.0,25.0,9.0,11.0,0.0,0.0,,
다사627280,2023,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,
다사682300,2023,0.0,0.0,10.0,0.0,6.0,0.0,7.0,9.0,12.0,10.0,0.0,7.0,0.0,0.0,0.0,,,
다사627281,2023,,,,,,,,,,,,,,,,,,
다사682299,2023,33.0,29.0,69.0,33.0,31.0,29.0,29.0,31.0,26.0,29.0,7.0,11.0,0.0,8.0,,0.0,,
다사682298,2023,19.0,21.0,40.0,33.0,22.0,16.0,18.0,27.0,13.0,16.0,10.0,0.0,0.0,0.0,,0.0,,
다사627282,2023,,,,,,,,,,,,,,,,,,
다사682297,2023,21.0,20.0,28.0,22.0,15.0,18.0,21.0,23.0,19.0,20.0,9.0,13.0,0.0,0.0,,,,
다사627283,2023,,,,,,,,,,,,,,,,,,
다사682296,2023,31.0,17.0,41.0,30.0,23.0,23.0,27.0,33.0,21.0,26.0,15.0,14.0,0.0,9.0,0.0,,,
다사682295,2023,0.0,0.0,11.0,7.0,10.0,6.0,9.0,0.0,0.0,0.0,,,,,,0.0,,
다사627284,2023,,,,,,,,,,,,,,,,,,
다사682313,2023,,,,,,,,,,,,,,,,,,
다사626374,2023,,,,,,,,,,,,,,,,,,
다사682334,2023,,,,,,,,,,,,,,,,,,
다사626364,2023,,,,,,,,,,,,,,,,,,
다사682326,2023,,,,,,,,,,,,,,,,,,
다사626366,2023,,,,,,,,,,,,,,,,,,
다사682327,2023,,,,,,,,,,,,,,,,,,
다사626365,2023,,,,,,,,,,,,,,,,,,
다사682328,2023,,,,,,,,,,,,,,,,,,
다사682329,2023,,,,,,,,,,,,,,,,,,
다사682330,2023,,,,,,,,,,,,,,,,,,
다사682315,2023,,,,,,,,,,,,,,,,,,
다사626363,2023,,,,,,,,,,,,,,,,,,
다사682331,2023,,,,,,,,,,,,,,,,,,
다사682332,2023,,,,,,,,,,,,,,,,,,
다사626362,2023,,,,,,,,,,,,,,,,,,
다사682333,2023,,,,,,,,,,,,,,,,,,
다사626361,2023,,,,,,,,,,,,,,,,,,
다사682325,2023,,,,,,,,,,,,,,,,,,
다사626367,2023,,,,,,,,,,,,,,,,,,
다사682324,2023,,,,,,,,,,,,,,,,,,
다사626368,2023,,,,,,,,,,,,,,,,,,
다사682323,2023,,,,,,,,,,,,,,,,,,
다사682322,2023,,,,,,,,,,,,,,,,,,
다사626369,2023,,,,,,,,,,,,,,,,,,
다사682321,2023,,,,,,,,,,,,,,,,,,
다사626370,2023,,,,,,,,,,,,,,,,,,
다사682320,2023,,,,,,,,,,,,,,,,,,
다사682319,2023,,,,,,,,,,,,,,,,,,
다사626371,2023,,,,,,,,,,,,,,,,,,
다사682318,2023,,,,,,,,,,,,,,,,,,
다사626372,2023,,,,,,,,,,,,,,,,,,
다사682317,2023,,,,,,,,,,,,,,,,,,
다사682316,2023,,,,,,,,,,,,,,,,,,
다사626373,2023,,,,,,,,,,,,,,,,,,
다사682376,2023,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,
다사682377,2023,17.0,17.0,20.0,14.0,12.0,7.0,13.0,16.0,13.0,15.0,10.0,7.0,,0.0,,0.0,,
다사626332,2023,,,,,,,,,,,,,,,,,,
다사683305,2023,22.0,23.0,18.0,20.0,24.0,26.0,25.0,27.0,29.0,29.0,8.0,6.0,0.0,0.0,,0.0,,
다사683301,2023,13.0,18.0,19.0,9.0,11.0,11.0,24.0,25.0,23.0,17.0,8.0,7.0,0.0,6.0,,0.0,,
다사683302,2023,7.0,16.0,7.0,7.0,0.0,7.0,13.0,16.0,10.0,12.0,0.0,6.0,8.0,8.0,0.0,0.0,,
다사626296,2023,,,,,,,,,,,,,,,,,,
다사683303,2023,9.0,12.0,17.0,12.0,8.0,11.0,14.0,18.0,18.0,22.0,16.0,10.0,0.0,6.0,,0.0,,
다사626295,2023,,,,,,,,,,,,,,,,,,
다사683304,2023,8.0,6.0,17.0,18.0,18.0,18.0,10.0,18.0,17.0,23.0,9.0,6.0,0.0,0.0,,0.0,,0.0
다사626294,2023,,,,,,,,,,,,,,,,,,
다사683310,2023,,,,,,,,,,,,,,,,,,
다사683306,2023,7.0,0.0,10.0,8.0,10.0,8.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,
다사626293,2023,,,,,,,,,,,,,,,,,,
다사683307,2023,12.0,8.0,24.0,13.0,10.0,9.0,7.0,0.0,9.0,8.0,6.0,10.0,,0.0,,,,
다사683308,2023,,,,,,,,,,,,,,,,,,
다사626292,2023,,,,,,,,,,,,,,,,,,
다사683309,2023,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사626297,2023,,,,,,,,,,,,,,,,,,
다사683300,2023,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,8.0,7.0,0.0,,,,
다사626298,2023,,,,,,,,,,,,,,,,,,
다사683299,2023,13.0,9.0,11.0,9.0,8.0,11.0,13.0,16.0,6.0,7.0,0.0,7.0,0.0,0.0,,0.0,,
다사683298,2023,28.0,41.0,50.0,32.0,27.0,31.0,41.0,28.0,22.0,26.0,10.0,16.0,9.0,9.0,,0.0,,
다사626299,2023,,,,,,,,,,,,,,,,,,
다사683297,2023,9.0,7.0,21.0,14.0,12.0,6.0,13.0,12.0,9.0,10.0,7.0,6.0,0.0,0.0,,0.0,,
다사626300,2023,,,,,,,,,,,,,,,,,,
다사683296,2023,9.0,7.0,12.0,10.0,7.0,0.0,12.0,13.0,0.0,7.0,7.0,6.0,,,0.0,0.0,,
다사683295,2023,,,,,,,,,,,,,,,,,,
다사626301,2023,,,,,,,,,,,,,,,,,,
다사683294,2023,,,,,,,,,,,,,,,,,,
다사626302,2023,,,,,,,,,,,,,,,,,,
다사683293,2023,,,,,,,,,,,,,,,,,,
다사683292,2023,,,,,,,,,,,,,,,,,,
다사626303,2023,,,,,,,,,,,,,,,,,,
다사683291,2023,,,,,,,,,,,,,,,,,,
다사626291,2023,,,,,,,,,,,,,,,,,,
다사683311,2023,,,,,,,,,,,,,,,,,,
다사682378,2023,26.0,19.0,29.0,25.0,24.0,21.0,31.0,23.0,47.0,44.0,26.0,36.0,10.0,17.0,,0.0,,
다사683326,2023,,,,,,,,,,,,,,,,,,
다사683322,2023,,,,,,,,,,,,,,,,,,
다사683323,2023,,,,,,,,,,,,,,,,,,
다사626282,2023,,,,,,,,,,,,,,,,,,
다사683324,2023,,,,,,,,,,,,,,,,,,
다사626281,2023,,,,,,,,,,,,,,,,,,
다사683325,2023,,,,,,,,,,,,,,,,,,
다사626280,2023,,,,,,,,,,,,,,,,,,
다사626290,2023,,,,,,,,,,,,,,,,,,
다사683327,2023,,,,,,,,,,,,,,,,,,
다사626279,2023,,,,,,,,,,,,,,,,,,
다사683328,2023,,,,,,,,,,,,,,,,,,
다사683329,2023,,,,,,,,,,,,,,,,,,
다사625381,2023,,,,,,,,,,,,,,,,,,
다사683330,2023,,,,,,,,,,,,,,,,,,
다사626283,2023,,,,,,,,,,,,,,,,,,
다사683321,2023,,,,,,,,,,,,,,,,,,
다사626284,2023,,,,,,,,,0.0,,,,,,,,,
다사683320,2023,,,,,,,,,,,,,,,,,,
다사683319,2023,,,,,,,,,,,,,,,,,,
다사626285,2023,,,,,,,,,,,,,,,,,,
다사683318,2023,,,,,,,,,,,,,,,,,,
다사626286,2023,,,,,,,,,,,,,,,,,,
다사683317,2023,,,,,,,,,,,,,,,,,,
다사683316,2023,,,,,,,,,,,,,,,,,,
다사626287,2023,,,,,,,,,,,,,,,,,,
다사683315,2023,,,,,,,,,,,,,,,,,,
다사626288,2023,,,,,,,,,,,,,,,,,,
다사683314,2023,,,,,,,,,,,,,,,,,,
다사683313,2023,,,,,,,,,,,,,,,,,,
다사626289,2023,,,,,,,,,,,,,,,,,,
다사683312,2023,,,,,,,,,,,,,,,,,,
다사626304,2023,,,,,,,,,,,,,,,,,,
다사683290,2023,,,,,,,,,,,,,,,,,,
다사683289,2023,,,,,,,,,,,,,,,,,,
다사626322,2023,,,,,,,,,,,,,,,,,,
다사682389,2023,28.0,31.0,37.0,22.0,27.0,28.0,46.0,32.0,47.0,42.0,18.0,28.0,9.0,22.0,0.0,0.0,,
다사626324,2023,0.0,8.0,13.0,17.0,45.0,41.0,19.0,14.0,0.0,6.0,0.0,0.0,,0.0,,,,
다사682390,2023,48.0,32.0,46.0,32.0,37.0,18.0,48.0,49.0,40.0,34.0,21.0,25.0,6.0,20.0,0.0,0.0,,
다사626323,2023,10.0,0.0,0.0,0.0,8.0,11.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
다사682391,2023,18.0,12.0,33.0,16.0,14.0,10.0,24.0,18.0,20.0,21.0,9.0,10.0,,0.0,,,,
다사682392,2023,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
다사682393,2023,,,,,,,,,,,,,,,,,,
다사626305,2023,,,,,,,,,,,,,,,,,,
다사626321,2023,,,,,,,,,,,,,,,,,,
다사682394,2023,,,,,,,,,,,,,,,,,,
다사682395,2023,,,,,,,,,,,,,,,,,,
다사626320,2023,,,,,,,,,,,,,,,,,,
다사682396,2023,,,,,,,,,,,,,,,,,,
다사626319,2023,,,,,,,,,,,,,,,,,,
다사682388,2023,26.0,12.0,21.0,14.0,8.0,9.0,18.0,18.0,22.0,28.0,8.0,15.0,0.0,9.0,,0.0,,
다사626325,2023,8.0,10.0,15.0,18.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
다사682387,2023,11.0,15.0,21.0,12.0,21.0,22.0,25.0,26.0,27.0,17.0,15.0,16.0,0.0,7.0,,0.0,,
다사626326,2023,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,,,,,,
다사682386,2023,45.0,51.0,30.0,24.0,39.0,41.0,59.0,78.0,56.0,54.0,25.0,21.0,6.0,11.0,0.0,0.0,,
다사682385,2023,41.0,38.0,34.0,37.0,38.0,36.0,58.0,53.0,62.0,59.0,32.0,33.0,13.0,21.0,0.0,0.0,,
다사626327,2023,0.0,0.0,0.0,0.0,10.0,14.0,9.0,6.0,0.0,9.0,6.0,0.0,0.0,0.0,,,,
다사682384,2023,61.0,52.0,46.0,44.0,70.0,80.0,82.0,85.0,50.0,55.0,21.0,36.0,11.0,18.0,0.0,0.0,,0.0
다사626328,2023,9.0,9.0,6.0,9.0,0.0,8.0,18.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
다사682383,2023,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,
